Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
133303,2020-08-06 22:16:25,6011109736646996,fraud_Schmidt and Sons,shopping_net,6.39,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,10658fb1ef68e9e16111cb2cd3181838,1375827385,34.571822,-77.26704000000001,0
50649,2020-07-08 09:44:43,30518206766474,"fraud_Jenkins, Hauck and Friesen",gas_transport,59.16,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,6f6f30bc8cbac423300547e34feb105e,1373276683,36.379324,-89.078909,0
139612,2020-08-09 12:13:11,180048185037117,fraud_Graham and Sons,health_fitness,61.85,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,a18e8c02441dd559ed1112eacb7a98a6,1376050391,41.591522,-73.71311999999999,0
85435,2020-07-20 20:59:28,676195318214,fraud_Kris-Padberg,shopping_pos,3.36,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,46aa0824ac7b7f06a730aeeda3d22b24,1374353968,28.91942,-97.298672,0
246893,2020-09-19 14:26:58,36913587729122,fraud_Ebert-Daugherty,travel,27.7,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,5a8c96ed9f94ed74e1a28bb5fee40841,1379600818,43.809516,-116.833955,0
288986,2020-10-07 05:38:40,4957924165498,fraud_Fisher Inc,shopping_net,289.25,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,7c61ce3b4850fadfb0dc8467ad2e5adc,1381124320,39.996877000000005,-101.685544,0
515957,2020-12-22 17:54:04,5359543825610251,fraud_Mohr-Bayer,shopping_net,6.26,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,7526222de2dbc871ace382c4ed24ea0a,1387734844,45.728809000000005,-111.213615,0
51398,2020-07-08 18:55:54,6011893664860915,fraud_Gleason and Sons,kids_pets,53.44,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,1d12c2a7ad20183dc8f14f0c11950b5b,1373309754,40.071871,-104.322487,0
180681,2020-08-23 22:15:25,4003989662068504,fraud_Schiller Ltd,personal_care,6.15,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,43e65f62d1a6d969ac71edc7e202bb3a,1377296125,32.880312,-85.966581,0
318839,2020-10-20 12:25:42,4653879239169997,fraud_Frami Group,entertainment,61.79,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,bb5d470727995651a76e3d41003f39dc,1382271942,37.377662,-85.474336,0
95314,2020-07-24 16:00:38,2297447006766555,"fraud_Reinger, Weissnat and Strosin",food_dining,24.3,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,e44e639df96f94a170ac29bdb05d4c5e,1374681638,39.085298,-87.709119,0
181803,2020-08-24 06:10:56,5359543825610251,"fraud_Kerluke, Kertzmann and Wiza",misc_net,3.19,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,5c5d759969760836799d4d109da2665f,1377324656,46.549101,-111.298486,0
108257,2020-07-28 16:13:18,4509922033272157,"fraud_Dare, Casper and Bartoletti",kids_pets,36.42,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,ba5ddf1c15c4e2c91479687a394bb0cf,1375027998,43.547295,-97.786529,0
458790,2020-12-10 13:25:10,501802953619,"fraud_Schroeder, Hauck and Treutel",entertainment,55.6,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,472055063cc81ff4036afe75ad21fb53,1386681910,40.946344,-122.370755,0
553304,2020-12-31 08:54:29,2252055259910912,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,67.35,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,9da0c144b88b734f1b6bf8ea6e3d5437,1388480069,45.191623,-89.81393299999999,0
327068,2020-10-24 18:39:22,3567697931646329,"fraud_Durgan, Gislason and Spencer",home,45.9,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,ca838df7f17e8c86a94f77167b1dca93,1382639962,41.937058,-73.93942,0
505404,2020-12-21 00:37:56,4550599031376731,fraud_Cummerata-Jones,gas_transport,64.35,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,4da9881dd18599ef1e678c477dfa5c57,1387586276,40.380605,-82.244182,0
538737,2020-12-28 09:32:28,6011693194885790,"fraud_Streich, Hansen and Veum",gas_transport,74.09,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,055ec4ed6a16fceff95de3e77a9dbd0c,1388223148,44.90659,-93.066503,0
20542,2020-06-28 15:21:51,3575540972310993,fraud_Jast Ltd,shopping_net,7.78,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,0d05022dd2d8d02c6a7b377091ff8bcd,1372432911,34.25615,-90.25581,0
176332,2020-08-22 12:41:35,4277232699798846,fraud_Cummerata-Hilpert,entertainment,8.64,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,2066794cd1eed331392fabea8ff91fa9,1377175295,46.007518,-103.327263,0
548500,2020-12-29 21:22:53,213161293389774,"fraud_Hahn, Douglas and Schowalter",travel,8.66,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,92c35fc04d2e9b9ac1eab9879c2b95ad,1388352173,43.004245,-77.57696800000001,0
503102,2020-12-20 16:14:00,4451438912406400,"fraud_Weimann, Kuhic and Beahan",shopping_pos,170.89,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,c849107c6ecad71bc5e3ec978a1d57d3,1387556040,34.669382,-94.560073,0
295117,2020-10-10 18:16:31,6011681934117244,fraud_Quitzon-Goyette,home,14.17,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,d6848fb5312a6427d9f10e3dc47fcde5,1381428991,36.8871,-86.529916,0
380793,2020-11-16 20:24:28,180067784565096,fraud_Yost-Rogahn,personal_care,65.6,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,516c0ae68d92b6992491cf4eda84b139,1384633468,43.381805,-88.289098,0
177156,2020-08-22 19:46:23,2233882705243596,fraud_Parker-Kunde,personal_care,7.05,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,1eb9862acabdf6c906a3241cb825d96d,1377200783,32.900531,-88.596137,0
66315,2020-07-14 01:09:46,2296006538441789,fraud_Goodwin-Nitzsche,grocery_pos,74.89,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,fb87769d7b64adc8f36981169b4e0397,1373764186,41.042487,-74.719797,0
445685,2020-12-07 16:54:23,3545109339866548,fraud_Mayert Group,shopping_pos,7.93,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,8cf35438217e91c8f068d4ea21aeb61b,1386435263,34.037367,-90.947519,0
336407,2020-10-27 22:43:46,371009169330125,"fraud_Greenfelder, Bartoletti and Davis",misc_net,8.2,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,bfb39eb309edc93fa08d40ae7fefca89,1382913826,30.501888,-83.375877,0
152572,2020-08-13 15:39:23,2266735643685262,fraud_Jewess LLC,shopping_pos,809.11,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,cdf804c0da82ec1b6bc71be7e4a57449,1376408363,34.112261,-85.593773,0
293314,2020-10-09 19:32:30,6517217825320610,fraud_Hilpert-Conroy,kids_pets,224.38,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,a1c6bf4f982be23057a8d0583f4223eb,1381347150,30.717943,-89.895924,0
484450,2020-12-15 19:25:26,346273234529002,"fraud_Hartmann, Rowe and Hermann",travel,8.02,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,1b08a1800b0125b3492087bc4e3e0366,1387135526,37.734888,-80.812314,0
410061,2020-11-30 01:56:59,4497913965512794052,fraud_Johns-Hoeger,entertainment,3.22,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,94ec40d3a81bcdd319740e8ac509cb5b,1385776619,34.606886,-79.507017,0
292617,2020-10-09 12:17:14,6011348830550197,fraud_Pacocha-Bauch,shopping_pos,2.98,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,80a11dc18d035d3d4a143139b08dac69,1381321034,34.000753,-85.939654,0
3749,2020-06-22 12:46:06,2720012583106919,"fraud_Hermiston, Russel and Price",food_dining,64.81,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,3be4a3289180d8ef1119cb54e80ad38f,1371905166,42.717686,-103.190886,0
195045,2020-08-29 01:17:05,340953839692349,fraud_Bogisich Inc,grocery_pos,45.51,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,c7f2b69deda53fc5c3a358a604fafb50,1377739025,41.663833,-83.273942,0
194226,2020-08-28 17:26:07,4428780983793657331,fraud_Ankunding-Carroll,travel,5.73,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,0426c6531a3fa499b6d3f97d1ac93607,1377710767,43.322701,-89.193063,0
122512,2020-08-03 06:29:29,4979422371139333,"fraud_Goyette, Howell and Collier",shopping_pos,1.61,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,2796ffc6941442c38bb0ced2b3e7e409,1375511369,41.375027,-98.797142,0
350681,2020-11-03 12:20:20,36078114201167,fraud_Ankunding-Carroll,travel,5936.8,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,4ef348c1c92f0cfb5dd64d3e90e691b6,1383481220,36.913914,-82.740922,0
487627,2020-12-16 15:35:22,36721445180895,fraud_Bins-Tillman,entertainment,10.52,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,5731452256f11cb1eabc4003650612f1,1387208122,42.755604,-75.25016600000001,0
143500,2020-08-10 13:30:54,36721445180895,fraud_Kuphal-Toy,food_dining,90.13,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,61ef6f11985eebe363485e7f85e032c6,1376141454,42.737424,-74.93651899999999,0
520426,2020-12-23 21:40:26,4169759661243568,fraud_Stark-Batz,entertainment,25.36,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,16053cde06b5461d9ff9ed039ee53428,1387834826,41.121577,-76.37413000000001,0
216539,2020-09-06 10:57:29,213199865312311,fraud_Macejkovic-Lesch,shopping_pos,4.89,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,c38f3e177764fb4c401f5b48bac4a6bb,1378465049,34.404419,-84.63341899999999,0
40836,2020-07-05 17:03:51,571365235126,fraud_Bednar PLC,kids_pets,13.62,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,9bf80f6eb5f1b3704ef7d752a29601b2,1373043831,45.268818,-85.398973,0
134949,2020-08-07 16:48:14,180018375329178,fraud_Waelchi-Wolf,kids_pets,12.24,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,1e7ff9a40e2608a0f661e9a169fbbc3f,1375894094,41.583872,-83.925771,0
543357,2020-12-29 01:11:19,180040027502291,fraud_Mayert Group,shopping_pos,55.29,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,73d03689c2b142f4865edc128e084459,1388279479,41.338756,-74.47318299999999,0
216208,2020-09-06 06:59:36,3582754887089201,fraud_Flatley-Durgan,misc_net,6.82,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,7466dccb72dcd6eab9086f1af6cda91f,1378450776,34.827818,-94.183902,0
263232,2020-09-26 19:12:42,3576431665303017,fraud_Thompson-Gleason,health_fitness,80.53,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,93c5767f999da1494928ccac9db28a55,1380222762,32.624857,-112.050024,0
545770,2020-12-29 12:38:57,4689147265057948423,fraud_Crooks and Sons,personal_care,66.92,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,633b17ee80de4c0f11ec134b9bce3b6b,1388320737,41.912728,-96.355562,0
267384,2020-09-28 08:47:12,4969856774088583,fraud_Lemke-Gutmann,shopping_net,1.58,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,2e3518ce1674f630f2e794133d2a9c56,1380358032,29.242218,-90.785942,0
326581,2020-10-24 13:35:48,4836998673805450,fraud_Cartwright PLC,kids_pets,17.39,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,828d50f3466e2a237d01a55c2777b241,1382621748,46.404475,-85.612762,0
174002,2020-08-21 12:12:47,3543591270174051,"fraud_Yost, Block and Koepp",misc_pos,4.3,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,174a781aea7e6b82643f792461c25625,1377087167,40.456147,-79.025989,0
294685,2020-10-10 13:58:49,342952484382519,fraud_Haag-Blanda,food_dining,1.52,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,49459e8371888e2a2bac23d86c533e53,1381413529,42.976782,-73.63099799999999,0
181653,2020-08-24 04:57:15,2610529083834453,fraud_Bailey-Morar,grocery_pos,199.15,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,64c9416b25bc5bb369377fd48705e273,1377320235,35.95384,-86.950973,0
443621,2020-12-07 10:00:34,4186530744674,fraud_Bartoletti-Wunsch,gas_transport,72.04,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,3070a52e6c643830da570826b1651098,1386410434,34.341857,-80.86528,0
420896,2020-12-01 19:21:40,4178097073221156,fraud_Shanahan-Lehner,personal_care,37.46,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,3ae53ae9e9a449129a099fa335a0a67e,1385925700,42.940101,-85.693265,0
330105,2020-10-25 22:55:25,3589255887819806,"fraud_Witting, Beer and Ernser",home,70.38,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,c594e49bd1e666c283e7a40eab94c0d4,1382741725,39.327316,-79.078748,0
399227,2020-11-24 17:37:02,5540636818935089,fraud_Kovacek Ltd,travel,2.03,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,1597e92d0ee4af2c85a536a4f39c3536,1385314622,43.490341,-70.987031,0
130561,2020-08-05 15:09:02,3563837241599446,fraud_Cartwright PLC,kids_pets,16.54,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,fddc30287e0392cca718d67dcd0ed0af,1375715342,44.903409,-123.561645,0
327504,2020-10-24 23:37:57,343746486082492,fraud_Emmerich-Rau,personal_care,75.37,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,010d2be5382c842d26e274d582e7f53a,1382657877,44.389108,-85.191653,0
157344,2020-08-15 19:04:49,6593939509150446,"fraud_Hoppe, Harris and Bednar",entertainment,31.4,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,55d11e3ffcdd1304306a035f4e40ab71,1376593489,34.068379,-118.50722,0
296915,2020-10-11 13:25:30,213191402330021,fraud_Renner Ltd,home,46.86,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,d3ddc958c74e6fcaf3c2b65d4bfef67f,1381497930,42.690833000000005,-88.536068,0
271202,2020-09-29 14:17:49,4244953610136705533,fraud_Waelchi Inc,kids_pets,42.61,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,1991-07-06,8077f530f950d700615234af27be3f80,1380464269,38.905632,-74.02186,0
484144,2020-12-15 18:26:54,4904681492230012,fraud_Heller PLC,health_fitness,61.66,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,1898d34efc0309c225b7e0f1dd9b61d2,1387132014,41.739173,-74.771799,0
234379,2020-09-13 23:01:51,30266994494236,"fraud_Haley, Jewess and Bechtelar",shopping_pos,5.39,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,50d2410ab74980a0c4878ee41dd91c2b,1379113311,36.302353,-78.007598,0
99974,2020-07-26 12:53:22,344709867813900,fraud_Howe PLC,entertainment,94.21,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,d4c1f0a82c294e98e6e01579304a1bce,1374843202,27.655507,-80.797294,0
37859,2020-07-04 17:43:59,377654590313960,fraud_Shields-Wunsch,health_fitness,90.79,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,960cda06aba23cd6295ead82fb1523f1,1372959839,36.278424,-84.432997,0
120101,2020-08-02 15:09:42,560881134780,"fraud_Mante, Luettgen and Hackett",health_fitness,6.06,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,53965c2db31e14c805065b6d17fec6a0,1375456182,41.130614,-85.419143,0
539694,2020-12-28 13:21:10,3575540972310993,"fraud_Kunze, Larkin and Mayert",travel,2.05,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,788763a0741459a6ce0e244e64368d79,1388236870,33.422983,-89.59989,0
407815,2020-11-29 09:48:14,4301028321766222513,fraud_Shields Inc,grocery_net,58.77,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,7e369187a0b2a87a93b9bce1abfcf250,1385718494,41.021487,-81.155295,0
443800,2020-12-07 10:50:12,3568736585751727,"fraud_Olson, Becker and Koch",gas_transport,69.24,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,42f74f2f5088a56b3cebb72c70e44995,1386413412,42.72768,-93.614601,0
57480,2020-07-11 12:53:02,4890424426862856940,"fraud_Towne, Greenholt and Koepp",shopping_net,4.46,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,dfdd1ecf759bfc2469838c623617fd47,1373547182,37.769978,-120.807755,0
175933,2020-08-22 07:32:20,6011999606625827,"fraud_Schultz, Simonis and Little",grocery_pos,82.76,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,0d82ace7a4e2f848f7c09adfa086fb55,1377156740,41.822633,-74.88286,0
121540,2020-08-02 23:24:39,4715741951931168360,"fraud_McCullough, Hudson and Schuster",food_dining,12.67,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,8487094cc61a658a23af6e1a71f7de7f,1375485879,37.606443,-97.643487,0
200195,2020-08-30 21:51:04,639023984367,fraud_Turner and Sons,shopping_pos,70.4,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,c885541125eda3ca32db5d5758ef0f15,1377899464,45.203055,-74.536247,0
329562,2020-10-25 19:02:02,3575540972310993,"fraud_Armstrong, Walter and Gottlieb",food_dining,1.46,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,3bc3d18adfde7c4f18a7f07b507b1ab2,1382727722,34.164578000000006,-88.97444300000001,0
209187,2020-09-02 13:27:58,3591919803438423,fraud_Block Group,misc_pos,1.15,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,0a3a8f5625fa397ca0e0d25030031eed,1378128478,29.138982,-80.714021,0
5234,2020-06-22 19:44:26,30551643947183,"fraud_Walter, Hettinger and Kessler",personal_care,156.5,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,ea75f395326c90dca71a0b71a75e80b9,1371930266,34.447001,-81.618662,0
38000,2020-07-04 19:01:05,2285066385084291,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,34.6,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,1d62ade0050f0592cdbd5beb9725f39e,1372964465,32.745490000000004,-89.967881,0
238713,2020-09-15 08:45:27,2286236465059468,"fraud_Goyette, Howell and Collier",shopping_pos,3.94,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,12e8ad007114569c3e584722d5ad39c7,1379234727,37.943173,-94.519841,0
402181,2020-11-26 09:26:04,213112402583773,"fraud_Ferry, Lynch and Kautzer",misc_net,8.84,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,ec7cc827b720a6ff37e927829e52eaaa,1385457964,33.090267,-83.071201,0
359801,2020-11-08 04:35:40,3527536963490470,"fraud_Morissette, Weber and Wiegand",grocery_net,52.84,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,aac18578492111aa8b33fedd047ce3e4,1383885340,32.226102000000004,-80.43526,0
252250,2020-09-21 14:59:38,3506042666828517,fraud_Runte-Mohr,food_dining,24.31,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,ac71c06a9f01ec8db7ed0881ac0f19e7,1379775578,38.993096,-81.903245,0
475508,2020-12-14 09:49:35,377113842678100,fraud_Cartwright-Harris,grocery_pos,119.52,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,deff974b1edce66432b7f544cec7cf0c,1387014575,38.522490000000005,-75.053262,0
255263,2020-09-22 14:21:52,4640395708703,fraud_Schuppe LLC,entertainment,25.85,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,4caa53d431f74050c77804143818f54b,1379859712,29.73195,-90.831217,0
525510,2020-12-25 12:09:23,4908846471916297,fraud_Dibbert and Sons,entertainment,33.66,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,1851580ff1ea9293bb6fd4d953bd5aee,1387973363,32.266152000000005,-97.361668,0
234128,2020-09-13 21:26:55,6011652924285713,fraud_Block Group,misc_pos,9.1,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,5d61f793c165f9e37648a8e289248fcb,1379107615,38.912579,-93.687533,0
317522,2020-10-19 23:38:37,2610529083834453,fraud_Sawayn PLC,shopping_pos,9.35,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,9990b8e2eaaf34107167d5786be6d62a,1382225917,36.867526,-87.359376,0
271752,2020-09-29 17:45:07,3576021480694169,fraud_Gottlieb Group,kids_pets,78.51,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,7922e77db6e817722867a3b36e29f057,1380476707,39.156459000000005,-96.251072,0
276528,2020-10-02 10:12:47,3552581383553463,"fraud_Streich, Hansen and Veum",gas_transport,81.78,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,a6744c067d6a0af6783c371855911cb8,1380708767,35.366134,-83.023303,0
199532,2020-08-30 17:44:18,581686439828,"fraud_Lowe, Dietrich and Erdman",kids_pets,29.81,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,28c369ef4edc1348dea46046da6147a3,1377884658,41.196902,-80.982762,0
